Unnamed: 0,soc_code,task_id,task,task_type,title,human_exposure,gpt4_exposure,gpt4_alt_exposure,gpt_3_relevant,gpt4_automation,alpha,beta,gamma,automation,human_labels,SOC-2digit,SOC Title
2034,13-2052.00,20186.0,Explain to clients the personal financial advisor's responsibilities and the types of services to be provided.,Core,Personal Financial Advisors,E1,E1,E1,True,T2,1.0,1.0,1.0,0.5,E1,13,Business and Financial Operations Occupations
2036,13-2052.00,12913.0,"Prepare or interpret for clients information, such as investment performance reports, financial document summaries, or income projections.",Core,Personal Financial Advisors,E1,E2,E2,True,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2038,13-2052.00,12914.0,"Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.",Core,Personal Financial Advisors,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2043,13-2052.00,19571.0,"Recommend environmentally responsible investments, such as cleantech, alternative energy, or conservation technologies, companies, or funds.",Supplemental,Personal Financial Advisors,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2044,13-2052.00,19570.0,"Inform clients about tax benefits, government rebates, or other financial benefits of alternative-fuel vehicle purchases or energy-efficient home construction, improvements, or remodeling.",Supplemental,Personal Financial Advisors,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2045,13-2052.00,12919.0,"Conduct seminars or workshops on financial planning topics, such as retirement planning, estate planning, or the evaluation of severance packages.",Supplemental,Personal Financial Advisors,E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1,13,Business and Financial Operations Occupations
2048,13-2053.00,1262.0,"Write to field representatives, medical personnel, or others to obtain further information, quote rates, or explain company underwriting policies.",Core,Insurance Underwriters,E1,E1,E1,True,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2054,13-2054.00,21606.0,Analyze new legislation to determine impact on risk exposure.,,Financial Risk Specialists,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2061,13-2054.00,21613.0,Develop or implement risk-assessment models or methodologies.,,Financial Risk Specialists,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2065,13-2054.00,21617.0,"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",,Financial Risk Specialists,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2066,13-2054.00,21618.0,Evaluate and compare the relative quality of various securities in a given industry.,,Financial Risk Specialists,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2073,13-2054.00,21625.0,Maintain input or data quality of risk management systems.,,Financial Risk Specialists,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2074,13-2054.00,21626.0,"Meet with clients to answer queries on subjects such as risk exposure, market scenarios, or values-at-risk calculations.",,Financial Risk Specialists,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2078,13-2054.00,21630.0,Provide statistical modeling advice to other departments.,,Financial Risk Specialists,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2081,13-2054.00,21633.0,Review or draft risk disclosures for offer documents.,,Financial Risk Specialists,E1,E1,E2,True,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2084,13-2061.00,7317.0,"Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions.",Core,Financial Examiners,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2085,13-2061.00,7319.0,"Prepare reports, exhibits, and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",Core,Financial Examiners,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2092,13-2061.00,7322.0,Train other examiners in the financial examination process.,Core,Financial Examiners,E1,E1,E2,False,T1,1.0,1.0,1.0,0.25,E1,13,Business and Financial Operations Occupations
2093,13-2061.00,7323.0,Establish guidelines for procedures and policies that comply with new and revised regulations and direct their implementation.,Core,Financial Examiners,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2094,13-2061.00,7315.0,"Review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",Core,Financial Examiners,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2100,13-2071.00,18935.0,Calculate clients' available monthly income to meet debt obligations.,Core,Credit Counselors,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2101,13-2071.00,18938.0,"Explain services or policies to clients, such as debt management program rules, advantages and disadvantages of using services, or creditor concession policies.",Core,Credit Counselors,E1,E1,E2,True,T2,1.0,1.0,1.0,0.5,E1,13,Business and Financial Operations Occupations
2106,13-2071.00,18952.0,"Explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",Core,Credit Counselors,E1,E1,E2,True,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2108,13-2071.00,18937.0,"Estimate time for debt repayment, given amount of debt, interest rates, and available funds.",Core,Credit Counselors,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2109,13-2071.00,18942.0,Prepare written documents to establish contracts with or communicate financial recommendations to clients.,Core,Credit Counselors,E1,E1,E1,False,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2111,13-2071.00,18941.0,"Negotiate with creditors on behalf of clients to arrange for payment adjustments, interest rate reductions, time extensions, or payment plans.",Core,Credit Counselors,E1,E2,E1,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2112,13-2071.00,18948.0,"Advise clients on housing matters, such as housing rental, homeownership, mortgage delinquency, or foreclosure prevention.",Core,Credit Counselors,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2114,13-2071.00,18933.0,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat.",Core,Credit Counselors,E1,E2,E1,True,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2116,13-2071.00,18944.0,"Recommend educational materials or resources to clients on matters, such as financial planning, budgeting, or credit.",Core,Credit Counselors,E1,E2,E2,True,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2117,13-2071.00,18946.0,Refer clients to social service or community resources for needs beyond those of credit or debt counseling.,Core,Credit Counselors,E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1,13,Business and Financial Operations Occupations
2118,13-2071.00,18953.0,"Explain loan information to clients, such as available loan types, eligibility requirements, or loan restrictions.",Core,Credit Counselors,E1,E1,E1,True,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2119,13-2071.00,18955.0,"Teach courses or seminars on topics, such as budgeting, management of personal finances, or financial literacy.",Core,Credit Counselors,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2126,13-2072.00,3410.0,"Explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",Core,Loan Officers,E1,E1,E2,True,T2,1.0,1.0,1.0,0.5,E1,13,Business and Financial Operations Occupations
2127,13-2072.00,3416.0,Submit applications to credit analysts for verification and recommendation.,Core,Loan Officers,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2128,13-2072.00,3413.0,Review loan agreements to ensure that they are complete and accurate according to policy.,Core,Loan Officers,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2132,13-2072.00,3417.0,Handle customer complaints and take appropriate action to resolve them.,Core,Loan Officers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2134,13-2072.00,3421.0,"Market bank products to individuals and firms, promoting bank services that may meet customers' needs.",Core,Loan Officers,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2136,13-2072.00,3414.0,Compute payment schedules.,Core,Loan Officers,E2,E1,E0,True,T4,1.0,1.0,1.0,1.0,E2,13,Business and Financial Operations Occupations
2138,13-2072.00,3426.0,"Prepare reports to send to customers whose accounts are delinquent, and forward irreconcilable accounts for collector action.",Supplemental,Loan Officers,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2139,13-2072.00,3423.0,"Set credit policies, credit lines, procedures and standards in conjunction with senior managers.",Supplemental,Loan Officers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2141,13-2072.00,21636.0,Authorize or sign mail collection letters.,,Loan Officers,E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2144,13-2072.00,21639.0,Contact applicants or creditors to resolve questions about applications or to assist with completion of paperwork.,,Loan Officers,E1,E2,E1,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2145,13-2072.00,21640.0,Contact borrowers with delinquent accounts to obtain payment in full or to negotiate repayment plans.,,Loan Officers,E1,E2,E1,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2146,13-2072.00,21641.0,"Counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",,Loan Officers,E1,E2,E2,False,T1,0.0,0.5,1.0,0.25,E1,13,Business and Financial Operations Occupations
2148,13-2072.00,21643.0,Inform individuals and groups about the financial assistance available to college or university students.,,Loan Officers,E1,E2,E1,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2149,13-2072.00,21644.0,"Maintain and review account records, updating and recategorizing them according to status changes.",,Loan Officers,E1,E2,E1,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2150,13-2072.00,21645.0,Match individuals' needs and eligibility with available financial aid programs to provide informed recommendations.,,Loan Officers,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2152,13-2072.00,21647.0,Review billing for accuracy.,,Loan Officers,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2153,13-2081.00,5293.0,Send notices to taxpayers when accounts are delinquent.,Core,"Tax Examiners and Collectors, and Revenue Agents",E1,E1,E1,False,T4,1.0,1.0,1.0,1.0,E1,13,Business and Financial Operations Occupations
2154,13-2081.00,5291.0,"Confer with taxpayers or their representatives to discuss the issues, laws, and regulations involved in returns, and to resolve problems with returns.",Core,"Tax Examiners and Collectors, and Revenue Agents",E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1,13,Business and Financial Operations Occupations
2155,13-2081.00,5294.0,"Notify taxpayers of any overpayment or underpayment, and either issue a refund or request further payment.",Core,"Tax Examiners and Collectors, and Revenue Agents",E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2156,13-2081.00,5290.0,"Maintain records for each case, including contacts, telephone numbers, and actions taken.",Core,"Tax Examiners and Collectors, and Revenue Agents",E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2157,13-2081.00,5292.0,Contact taxpayers by mail or telephone to address discrepancies and to request supporting documentation.,Core,"Tax Examiners and Collectors, and Revenue Agents",E1,E2,E1,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2158,13-2081.00,20016.0,Answer questions from taxpayers and assist them in completing tax forms.,Core,"Tax Examiners and Collectors, and Revenue Agents",E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2161,13-2081.00,5302.0,"Check tax forms to verify that names and taxpayer identification numbers are correct, that computations have been performed correctly, or that amounts match those on supporting documentation.",Supplemental,"Tax Examiners and Collectors, and Revenue Agents",E2,E1,E2,True,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2163,13-2081.00,5301.0,Impose payment deadlines on delinquent taxpayers and monitor payments to ensure that deadlines are met.,Supplemental,"Tax Examiners and Collectors, and Revenue Agents",E1,E2,E2,True,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2174,13-2081.00,5307.0,Prepare briefs and assist in searching and seizing records to prepare charges and documentation for court cases.,Supplemental,"Tax Examiners and Collectors, and Revenue Agents",E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2175,13-2081.00,5298.0,Enter tax return information into computers for processing.,Supplemental,"Tax Examiners and Collectors, and Revenue Agents",E1,E1,E1,False,T4,1.0,1.0,1.0,1.0,E1,13,Business and Financial Operations Occupations
2177,13-2081.00,5311.0,"Install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.",Supplemental,"Tax Examiners and Collectors, and Revenue Agents",E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2179,13-2082.00,7358.0,"Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on forms, following tax form instructions and tax tables.",Core,Tax Preparers,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2183,13-2082.00,7366.0,"Check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",Core,Tax Preparers,E2,E1,E2,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2184,13-2082.00,7363.0,Furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,Core,Tax Preparers,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2186,13-2082.00,20364.0,Explain federal and state tax laws to individuals and companies.,Core,Tax Preparers,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2187,13-2082.00,20363.0,Answer questions and provide future tax planning to clients.,Core,Tax Preparers,E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2188,13-2082.00,7365.0,Calculate form preparation fees according to return complexity and processing time required.,Core,Tax Preparers,E2,E1,E2,True,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2190,13-2099.01,15990.0,"Develop core analytical capabilities or model libraries, using advanced statistical, quantitative, or econometric techniques.",Core,Financial Quantitative Analysts,E1,E1,E2,True,T2,1.0,1.0,1.0,0.5,E1,13,Business and Financial Operations Occupations
2191,13-2099.01,15983.0,Provide application or analytical support to researchers or traders on issues such as valuations or data.,Core,Financial Quantitative Analysts,E1,E2,E2,False,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2193,13-2099.01,15987.0,Maintain or modify all financial analytic models in use.,Core,Financial Quantitative Analysts,E1,E1,E2,True,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2194,13-2099.01,15997.0,"Apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",Core,Financial Quantitative Analysts,E1,E1,E2,True,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2196,13-2099.01,15996.0,Devise or apply independent models or tools to help verify results of analytical systems.,Core,Financial Quantitative Analysts,E1,E1,E2,False,T2,1.0,1.0,1.0,0.5,E1,13,Business and Financial Operations Occupations
2197,13-2099.01,15991.0,Define or recommend model specifications or data collection methods.,Core,Financial Quantitative Analysts,E1,E2,E2,True,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
2201,13-2099.01,15988.0,Produce written summary reports of financial research results.,Core,Financial Quantitative Analysts,E2,E1,E2,True,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2204,13-2099.01,15982.0,Prepare requirements documentation for use by software developers.,Core,Financial Quantitative Analysts,E2,E1,E1,True,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2205,13-2099.01,15985.0,"Collaborate in the development or testing of new analytical software to ensure compliance with user requirements, specifications, or scope.",Core,Financial Quantitative Analysts,E2,E1,E2,True,T2,1.0,1.0,1.0,0.5,E2,13,Business and Financial Operations Occupations
2211,13-2099.04,16053.0,Document all investigative activities.,Core,"Fraud Examiners, Investigators and Analysts",E2,E1,E1,False,T3,1.0,1.0,1.0,0.75,E2,13,Business and Financial Operations Occupations
2212,13-2099.04,16046.0,Prepare written reports of investigation findings.,Core,"Fraud Examiners, Investigators and Analysts",E1,E1,E1,False,T3,1.0,1.0,1.0,0.75,E1,13,Business and Financial Operations Occupations
2215,13-2099.04,16049.0,Interview witnesses or suspects and take statements.,Core,"Fraud Examiners, Investigators and Analysts",E1,E2,E0,False,T1,0.0,0.5,1.0,0.25,E1,13,Business and Financial Operations Occupations
2224,13-2099.04,16054.0,"Create and maintain logs, records, or databases of information about fraudulent activity.",Core,"Fraud Examiners, Investigators and Analysts",E1,E2,E1,True,T3,0.0,0.5,1.0,0.75,E1,13,Business and Financial Operations Occupations
2228,13-2099.04,16036.0,Train others in fraud detection and prevention techniques.,Core,"Fraud Examiners, Investigators and Analysts",E1,E2,E2,False,T2,0.0,0.5,1.0,0.5,E1,13,Business and Financial Operations Occupations
