,task_id,task,title,task_type,label_MR
508,16186,"Conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance.",Search Marketing Strategists,Core,1
509,16179,Propose online or multiple-sales-channel campaigns to marketing executives.,Search Marketing Strategists,Core,0
510,20322,Evaluate new emerging media or technologies and make recommendations for their application within Internet marketing or search marketing campaigns.,Search Marketing Strategists,Core,1
511,16188,"Communicate and collaborate with merchants, Webmasters, bloggers, or online editors to strategically place hyperlinks.",Search Marketing Strategists,Core,0
512,16175,"Identify, evaluate, or procure hardware or software for implementing online marketing campaigns.",Search Marketing Strategists,Core,0
513,16193,"Collaborate with Web, multimedia, or art design staffs to create multimedia Web sites or other internet content that conforms to brand and company visual format.",Search Marketing Strategists,Core,0
514,16172,"Keep abreast of government regulations and emerging Web technology to ensure regulatory compliance by reviewing current literature, talking with colleagues, participating in educational programs, attending meetings or workshops, or participating in professional organizations or conferences.",Search Marketing Strategists,Core,1
515,20331,"Purchase or negotiate placement of listings in local search engines, directories, or digital mapping technologies.",Search Marketing Strategists,Core,0
516,16185,"Coordinate sales or other promotional strategies with merchandising, operations, or inventory control staff to ensure product catalogs are current, accurate, and organized for best findability against user intent.",Search Marketing Strategists,Core,0
517,20325,Execute or manage social media campaigns to inform search marketing tactics.,Search Marketing Strategists,Core,0
518,16187,Conduct financial modeling for online marketing programs or Web site revenue forecasting.,Search Marketing Strategists,Core,1
519,16174,Implement online customer service processes to ensure positive and consistent user experiences.,Search Marketing Strategists,Supplemental,0
520,16184,"Develop transactional Web applications, using Web programming software and knowledge of programming languages, such as hypertext markup language (HTML) and extensible markup language (XML).",Search Marketing Strategists,Supplemental,0
521,16183,"Identify and develop commercial or technical specifications, such as usability, pricing, checkout, or data security, to promote transactional internet-enabled commerce functionality.",Search Marketing Strategists,Supplemental,1
522,16177,"Define product requirements, based on market research analysis, in collaboration with user interface design and engineering staff.",Search Marketing Strategists,Supplemental,1
523,20324,"Execute or manage banner, video, or other non-text link ad campaigns.",Search Marketing Strategists,Supplemental,0
524,16178,Assist in the evaluation or negotiation of contracts with vendors or online partners.,Search Marketing Strategists,Supplemental,0
525,16181,"Prepare electronic commerce designs or prototypes, such as storyboards, mock-ups, or other content, using graphics design software.",Search Marketing Strategists,Supplemental,0
526,16180,Assist in the development of online transaction or security policies.,Search Marketing Strategists,Supplemental,0
527,20323,Execute and manage communications with digital journalists or bloggers.,Search Marketing Strategists,Supplemental,0
528,16173,Resolve product availability problems in collaboration with customer service staff.,Search Marketing Strategists,Supplemental,0
529,16176,Identify methods for interfacing Web application technologies with enterprise resource planning or other system software.,Search Marketing Strategists,Supplemental,1
530,15965,"Develop emergency management plans for recovery decision making and communications, continuity of critical departmental processes, or temporary shut-down of non-critical departments to ensure continuity of operation and governance.",Business Continuity Planners,Core,1
531,15962,"Develop disaster recovery plans for physical locations with critical assets, such as data centers.",Business Continuity Planners,Core,1
532,15956,Test documented disaster recovery strategies and plans.,Business Continuity Planners,Core,1
533,15960,"Analyze impact on, and risk to, essential business functions or information systems to identify acceptable recovery time periods and resource requirements.",Business Continuity Planners,Core,1
534,15947,"Write reports to summarize testing activities, including descriptions of goals, planning, scheduling, execution, results, analysis, conclusions, and recommendations.",Business Continuity Planners,Core,1
535,15957,"Review existing disaster recovery, crisis management, or business continuity plans.",Business Continuity Planners,Core,1
536,15963,Create scenarios to reestablish operations from various types of business disruptions.,Business Continuity Planners,Core,1
537,15951,"Establish, maintain, or test call trees to ensure appropriate communication during disaster.",Business Continuity Planners,Core,0
538,15964,Conduct or oversee contingency plan integration and operation.,Business Continuity Planners,Core,0
539,15961,"Identify opportunities for strategic improvement or mitigation of business interruption and other risks caused by business, regulatory, or industry-specific change initiatives.",Business Continuity Planners,Core,0
540,15949,Interpret government regulations and applicable codes to ensure compliance.,Business Continuity Planners,Core,1
541,15954,Create or administer training and awareness presentations or materials.,Business Continuity Planners,Core,0
542,15959,"Prepare reports summarizing operational results, financial performance, or accomplishments of specified objectives, goals, or plans.",Business Continuity Planners,Core,1
543,15955,"Attend professional meetings, read literature, and participate in training or other educational offerings to keep abreast of new developments and technologies related to disaster recovery and business continuity.",Business Continuity Planners,Core,0
544,15958,"Recommend or implement methods to monitor, evaluate, or enable resolution of safety, operations, or compliance interruptions.",Business Continuity Planners,Core,0
545,15953,Create business continuity and disaster recovery budgets.,Business Continuity Planners,Core,1
546,15948,Maintain and update organization information technology applications and network systems blueprints.,Business Continuity Planners,Core,0
547,15952,Design or implement products and services to mitigate risk or facilitate use of technology-based tools and methods.,Business Continuity Planners,Core,0
548,15967,"Analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",Business Continuity Planners,Core,1
549,15966,"Conduct or oversee collection of corporate intelligence to avoid fraud, financial crime, cyber attack, terrorism, and infrastructure failure.",Business Continuity Planners,Core,1
550,15950,Identify individual or transaction targets to direct intelligence collection.,Business Continuity Planners,Supplemental,0
551,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",Sustainability Specialists,Core,1
552,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",Sustainability Specialists,Core,1
553,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",Sustainability Specialists,Core,1
554,15973,Provide technical or administrative support for sustainability programs or issues.,Sustainability Specialists,Core,1
555,15968,Review and revise sustainability proposals or policies.,Sustainability Specialists,Core,1
556,15976,Develop reports or presentations to communicate the effectiveness of sustainability initiatives.,Sustainability Specialists,Core,1
557,15975,Create or maintain plans or other documents related to sustainability projects.,Sustainability Specialists,Core,1
558,15978,Collect information about waste stream management or green building practices to inform decision makers.,Sustainability Specialists,Core,0
559,15969,"Research or review regulatory, technical, or market issues related to sustainability.",Sustainability Specialists,Core,1
560,15970,"Identify or investigate violations of natural resources, waste management, recycling, or other environmental policies.",Sustainability Specialists,Core,0
561,15971,Identify or create new sustainability indicators.,Sustainability Specialists,Core,1
562,15977,"Create marketing or outreach media, such as brochures or Web sites, to communicate sustainability issues, procedures, or objectives.",Sustainability Specialists,Core,1
563,15974,Identify or procure needed resources to implement sustainability programs or projects.,Sustainability Specialists,Core,1
564,15972,"Write grant applications, rebate applications, or project proposals to secure funding for sustainability projects.",Sustainability Specialists,Core,1
565,15718,Fill customer orders by packaging sold items and documentation for direct shipping or by transferring orders to manufacturers or third-party distributors.,Online Merchants,Core,0
566,15710,"Create, manage, or automate orders or invoices, using order management or invoicing software.",Online Merchants,Core,1
567,15709,Deliver e-mail confirmation of completed transactions and shipment.,Online Merchants,Core,0
568,15728,"Correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",Online Merchants,Core,0
569,15733,Purchase new or used items from online or physical sources for resale via retail or auction Web site.,Online Merchants,Core,0
570,15707,Determine and set product prices.,Online Merchants,Core,1
571,15730,"Calculate purchase subtotals, taxes, and shipping costs for submission to customers.",Online Merchants,Core,1
572,15734,"Compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping Web sites.",Online Merchants,Core,1
573,15729,"Compose images of products, using video or still cameras, lighting equipment, props, or photo or video editing software.",Online Merchants,Core,0
574,15703,"Upload digital media, such as photos, video, or scanned images to online storefront, auction sites, or other shopping Web sites.",Online Merchants,Core,1
575,15735,"Calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",Online Merchants,Core,1
576,15714,Cancel orders based on customer requests or inventory or delivery problems.,Online Merchants,Core,0
577,15732,"Prepare or organize online storefront marketing material, including product descriptions or subject lines, optimizing content to search engine criteria.",Online Merchants,Core,1
578,15704,Order or purchase merchandise to maintain optimal inventory levels.,Online Merchants,Core,0
579,15726,Determine location for product listings to maximize exposure to online traffic.,Online Merchants,Core,0
580,15711,Create or maintain database of customer accounts.,Online Merchants,Core,1
581,15717,"Promote products in online communities through weblog or discussion-forum postings, e-mail marketing programs, or online advertising.",Online Merchants,Core,0
582,15713,Collaborate with search engine shopping specialists to place marketing content in desired online locations.,Online Merchants,Core,0
583,15721,"Investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",Online Merchants,Core,1
584,15719,Measure and analyze Web site usage data to maximize search engine returns or refine customer interfaces.,Online Merchants,Core,0
585,15725,"Develop or revise business plans for online business, emphasizing factors such as product line, pricing, inventory, or marketing strategy.",Online Merchants,Core,0
586,15708,Disclose merchant information and terms and policies of transactions in online or offline materials.,Online Merchants,Core,0
587,15727,"Design customer interface of online storefront, using web programming or e-commerce software.",Online Merchants,Supplemental,1
588,15716,"Select and purchase technical web services, such as web hosting services, online merchant accounts, shopping cart software, payment gateway software, or spyware.",Online Merchants,Supplemental,0
589,15715,"Transfer digital media, such as music, video, or software, to customers via the Internet.",Online Merchants,Supplemental,1
590,15724,"Devise, select, or purchase domain name and web address.",Online Merchants,Supplemental,1
591,15722,Initiate online auctions through auction hosting sites or auction management software.,Online Merchants,Supplemental,0
592,15723,"Implement security practices to preserve assets, minimize liabilities, or ensure customer privacy, using parallel servers, hardware redundancy, fail-safe technology, information encryption, or firewalls.",Online Merchants,Supplemental,0
593,15720,"Investigate sources, such as auctions, estate sales, liquidators, wholesalers, or trade shows for new items, used items, or collectibles.",Online Merchants,Supplemental,1
594,15702,"Participate in online forums or conferences to stay abreast of online retailing trends, techniques, or security threats.",Online Merchants,Supplemental,0
595,15706,Integrate online retailing strategy with physical or catalogue retailing operations.,Online Merchants,Supplemental,0
596,15712,"Create or distribute offline promotional material, such as brochures, pamphlets, business cards, stationary, or signage.",Online Merchants,Supplemental,0
597,21482,Assess the nature and level of physical security threats so that the scope of the problem can be determined.,Security Management Specialists,,0
598,21483,Budget and schedule security design work.,Security Management Specialists,,1
599,21484,Conduct security audits to identify potential vulnerabilities related to physical security or staff safety.,Security Management Specialists,,0
600,21485,"Design security policies, programs, or practices to ensure adequate security relating to alarm response, access card use, and other security needs.",Security Management Specialists,,0
601,21486,"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Security Management Specialists,,0
602,21487,Develop conceptual designs of security systems.,Security Management Specialists,,0
603,21488,Develop or review specifications for design or construction of security systems.,Security Management Specialists,,0
604,21489,"Engineer, install, maintain, or repair security systems, programmable logic controls, or other security-related electronic systems.",Security Management Specialists,,0
605,21491,"Inspect physical security design features, installations, or programs to ensure compliance with applicable standards or regulations.",Security Management Specialists,,0
606,21492,"Interview witnesses or suspects to identify persons responsible for security breaches or to establish losses, pursue prosecutions, or obtain restitution.",Security Management Specialists,,0
607,21493,Monitor tapes or digital recordings to identify the source of losses.,Security Management Specialists,,1
608,21494,"Monitor the work of contractors in the design, construction, and startup phases of security systems.",Security Management Specialists,,0
609,21495,Outline system security criteria for pre-bid meetings with clients and companies to ensure comprehensiveness and appropriateness for implementation.,Security Management Specialists,,0
610,21496,Perform risk analyses so that appropriate countermeasures can be developed.,Security Management Specialists,,1
611,21497,Prepare documentation for case reports or court proceedings.,Security Management Specialists,,1
612,21498,"Prepare, maintain, or update security procedures, security system drawings, or related documentation.",Security Management Specialists,,1
613,21499,Provide system design and integration recommendations.,Security Management Specialists,,1
614,21500,Recommend improvements in security systems or procedures.,Security Management Specialists,,1
615,21502,"Review design drawings or technical documents for completeness, correctness, or appropriateness.",Security Management Specialists,,1
616,21503,Test security measures for final acceptance and implement or provide procedures for ongoing monitoring and evaluation of the measures.,Security Management Specialists,,1
617,21505,Prepare detailed reports on audit findings.,Accountants and Auditors,Core,1
618,21506,"Report to management about asset utilization and audit results, and recommend changes in operations and financial activities.",Accountants and Auditors,Core,1
619,21507,"Collect and analyze data to detect deficient controls, duplicated effort, extravagance, fraud, or non-compliance with laws, regulations, and management policies.",Accountants and Auditors,Core,1
620,21508,"Inspect account books and accounting systems for efficiency, effectiveness, and use of accepted accounting procedures to record transactions.",Accountants and Auditors,Core,1
621,21509,"Supervise auditing of establishments, and determine scope of investigation required.",Accountants and Auditors,Core,0
622,21510,Confer with company officials about financial and regulatory matters.,Accountants and Auditors,Core,0
623,21511,"Examine and evaluate financial and information systems, recommending controls to ensure system reliability and data integrity.",Accountants and Auditors,Core,1
624,21512,"Inspect cash on hand, notes receivable and payable, negotiable securities, and canceled checks to confirm records are accurate.",Accountants and Auditors,Core,0
625,21513,Examine records and interview workers to ensure recording of transactions and compliance with laws and regulations.,Accountants and Auditors,Core,0
626,21514,"Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.",Accountants and Auditors,Core,1
627,21515,Prepare adjusting journal entries.,Accountants and Auditors,Core,1
628,21516,Review accounts for discrepancies and reconcile differences.,Accountants and Auditors,Core,1
629,21517,Establish tables of accounts and assign entries to proper accounts.,Accountants and Auditors,Core,1
630,21518,Examine inventory to verify journal and ledger entries.,Accountants and Auditors,Core,0
631,21519,"Analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",Accountants and Auditors,Core,1
632,21520,Report to management regarding the finances of establishment.,Accountants and Auditors,Core,1
633,21521,"Develop, implement, modify, and document recordkeeping and accounting systems, making use of current computer technology.",Accountants and Auditors,Core,1
634,21522,"Evaluate taxpayer finances to determine tax liability, using knowledge of interest and discount rates, annuities, valuation of stocks and bonds, and amortization valuation of depletable assets.",Accountants and Auditors,Core,1
635,21523,"Examine whether the organization's objectives are reflected in its management activities, and whether employees understand the objectives.",Accountants and Auditors,Core,0
636,21524,"Audit payroll and personnel records to determine unemployment insurance premiums, workers' compensation coverage, liabilities, and compliance with tax laws.",Accountants and Auditors,Core,1
637,21525,"Review taxpayer accounts, and conduct audits on-site, by correspondence, or by summoning taxpayer to office.",Accountants and Auditors,Supplemental,1
638,21526,"Compute taxes owed and prepare tax returns, ensuring compliance with payment, reporting, or other tax requirements.",Accountants and Auditors,Supplemental,1
639,21527,"Advise clients in areas such as compensation, employee health care benefits, the design of accounting or data processing systems, or long-range tax or estate plans.",Accountants and Auditors,Supplemental,1
640,21528,Represent clients before taxing authorities and provide support during litigation involving financial issues.,Accountants and Auditors,Supplemental,0
641,21529,"Direct activities of personnel engaged in filing, recording, compiling, and transmitting financial records.",Accountants and Auditors,Supplemental,0
642,21530,Conduct pre-implementation audits to determine if systems and programs under development will work as planned.,Accountants and Auditors,Supplemental,0
643,21531,"Develop, maintain, or analyze budgets, preparing periodic reports that compare budgeted costs to actual costs.",Accountants and Auditors,,1
644,21532,"Prepare, analyze, or verify annual reports, financial statements, and other records, using accepted accounting and statistical procedures to assess financial condition and facilitate financial planning.",Accountants and Auditors,,1
645,21533,Process invoices for payment.,Accountants and Auditors,,1
646,21534,"Review data about material assets, net worth, liabilities, capital stock, surplus, income, or expenditures.",Accountants and Auditors,,1
647,21535,"Calculate the value of property based on comparisons to recent sales, estimated cost to reproduce, and anticipated property income streams.",Appraisers of Personal and Business Property,,1
648,21536,Create and maintain a database of completed appraisals.,Appraisers of Personal and Business Property,,1
649,21537,"Determine the appropriate type of valuation to make, such as fair market, replacement, or liquidation, based on the needs of the property owner.",Appraisers of Personal and Business Property,,1
650,21538,"Document physical characteristics of property such as measurements, quality, and design.",Appraisers of Personal and Business Property,,0
651,21539,Forecast the value of property.,Appraisers of Personal and Business Property,,1
652,21540,Inspect personal or business property.,Appraisers of Personal and Business Property,,0
653,21541,"Locate and record data on sales of comparable property using specialized software, internet searches, or personal records.",Appraisers of Personal and Business Property,,0
654,21542,Recommend loan amounts based on the value of property being used as collateral.,Appraisers of Personal and Business Property,,1
655,21543,Take photographs of property.,Appraisers of Personal and Business Property,,0
656,21544,Testify in court as to the value of a piece of tangible property.,Appraisers of Personal and Business Property,,0
657,21545,"Update appraisals when property has been improved, damaged, or has otherwise changed.",Appraisers of Personal and Business Property,,0
658,21546,Verify that property matches legal descriptions or certifications.,Appraisers of Personal and Business Property,,0
659,21547,"Write and submit appraisal reports for property, such as jewelry, art, antiques, collectibles, and equipment.",Appraisers of Personal and Business Property,,0
660,21548,Write descriptions of the property being appraised.,Appraisers of Personal and Business Property,,0
661,21549,"Compute final estimation of property values, taking into account such factors as depreciation, replacement costs, value comparisons of similar properties, and income potential.",Appraisers and Assessors of Real Estate,Core,1
662,21550,"Prepare written reports that estimate property values, outline methods by which the estimations were made, and meet appraisal standards.",Appraisers and Assessors of Real Estate,Core,1
663,21551,Inspect new construction and major improvements to existing structures to determine values.,Appraisers and Assessors of Real Estate,Core,0
664,21552,Collect and analyze relevant data to identify real estate market trends.,Appraisers and Assessors of Real Estate,Core,1
665,21553,"Prepare and maintain current data on each parcel assessed, including maps of boundaries, inventories of land and structures, property characteristics, and any applicable exemptions.",Appraisers and Assessors of Real Estate,Core,0
666,21554,Explain assessed values to property owners and defend appealed assessments at public hearings.,Appraisers and Assessors of Real Estate,Core,0
667,21555,Identify the ownership of each piece of taxable property.,Appraisers and Assessors of Real Estate,Core,1
668,21556,"Inspect properties, considering factors such as market value, location, and building or replacement costs to determine appraisal value.",Appraisers and Assessors of Real Estate,Core,0
669,21557,Complete and maintain assessment rolls that show the assessed values and status of all property in a municipality.,Appraisers and Assessors of Real Estate,Core,1
670,21558,"Review information about transfers of property to ensure its accuracy, checking basic information on buyers, sellers, and sales prices and making corrections as necessary.",Appraisers and Assessors of Real Estate,Core,1
671,21559,Explain real and personal property taxes to property owners.,Appraisers and Assessors of Real Estate,Core,0
672,21560,Conduct regular reviews of property within jurisdictions to determine changes in property due to construction or demolition.,Appraisers and Assessors of Real Estate,Core,0
673,21561,Establish uniform and equitable systems for assessing all classes and kinds of property.,Appraisers and Assessors of Real Estate,Core,1
674,21562,Examine income records and operating costs of income properties.,Appraisers and Assessors of Real Estate,Core,1
675,21563,"Evaluate land and neighborhoods where properties are situated, considering locations and trends or impending changes that could influence future values.",Appraisers and Assessors of Real Estate,Core,0
676,21564,Maintain familiarity with aspects of local real estate markets.,Appraisers and Assessors of Real Estate,Core,1
677,21565,"Search public records for transactions such as sales, leases, and assessments.",Appraisers and Assessors of Real Estate,Core,0
678,21566,Check building codes and zoning bylaws to determine any effects on the properties being appraised.,Appraisers and Assessors of Real Estate,Core,0
679,21567,Verify legal descriptions of properties by comparing them to county records.,Appraisers and Assessors of Real Estate,Core,1
680,21569,"Photograph interiors and exteriors of properties to assist in estimating property value, substantiate findings, and complete appraisal reports.",Appraisers and Assessors of Real Estate,Core,0
681,21570,Obtain county land values and sales information about nearby properties to aid in establishment of property values.,Appraisers and Assessors of Real Estate,Core,0
682,21571,"Examine the type and location of nearby services, such as shopping centers, schools, parks, and other neighborhood features, to evaluate their impact on property values.",Appraisers and Assessors of Real Estate,Core,0
683,21572,"Estimate building replacement costs, using building valuation manuals and professional cost estimators.",Appraisers and Assessors of Real Estate,Core,1
684,21573,Draw land diagrams to be used in appraisal reports to support findings.,Appraisers and Assessors of Real Estate,Core,0
685,21574,Testify in court as to the value of a piece of real estate property.,Appraisers and Assessors of Real Estate,Core,0
686,21575,Calculate tax bills for properties by multiplying assessed values by jurisdiction tax rates.,Appraisers and Assessors of Real Estate,Supplemental,1
687,21576,Approve applications for property tax exemptions or deductions.,Appraisers and Assessors of Real Estate,Supplemental,1
688,21577,"Analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",Appraisers and Assessors of Real Estate,Supplemental,1
689,21578,"Determine taxability of properties, using methods such as field inspection, structural measurement, calculation, sales analysis, market trend studies, and income and expense analysis.",Appraisers and Assessors of Real Estate,,0
690,3399,Summarize budgets and submit recommendations for the approval or disapproval of funds requests.,Budget Analysts,Core,1
691,3394,Analyze monthly department budgeting and accounting reports to maintain expenditure controls.,Budget Analysts,Core,1
692,3402,"Examine budget estimates for completeness, accuracy, and conformance with procedures and regulations.",Budget Analysts,Core,1
693,3395,Direct the preparation of regular and special budget reports.,Budget Analysts,Core,0
694,3398,"Provide advice and technical assistance with cost analysis, fiscal allocation, and budget preparation.",Budget Analysts,Core,1
695,3405,Compile and analyze accounting records and other data to determine the financial resources required to implement a program.,Budget Analysts,Core,1
696,3401,Review operating budgets to analyze trends affecting budget needs.,Budget Analysts,Core,1
697,3404,Interpret budget directives and establish policies for carrying out directives.,Budget Analysts,Core,1
698,3397,"Match appropriations for specific programs with appropriations for broader programs, including items for emergency funds.",Budget Analysts,Core,1
699,3396,Consult with managers to ensure that budget adjustments are made in accordance with program changes.,Budget Analysts,Core,0
700,3403,"Perform cost-benefit analyses to compare operating programs, review financial requests, or explore alternative financing methods.",Budget Analysts,Core,1
701,3400,Seek new ways to improve efficiency and increase profits.,Budget Analysts,Core,1
702,1250,Analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,Credit Analysts,Core,1
703,1254,"Complete loan applications, including credit analyses and summaries of loan requests, and submit to loan committees for approval.",Credit Analysts,Core,1
704,1255,"Generate financial ratios, using computer programs, to evaluate customers' financial status.",Credit Analysts,Core,1
705,1251,Prepare reports that include the degree of risk involved in extending credit or lending money.,Credit Analysts,Core,1
706,1259,"Analyze financial data, such as income growth, quality of management, and market share to determine expected profitability of loans.",Credit Analysts,Core,1
707,1257,"Compare liquidity, profitability, and credit histories of establishments being evaluated with those of similar establishments in the same industries and geographic locations.",Credit Analysts,Core,1
708,1258,Consult with customers to resolve complaints and verify financial and credit transactions.,Credit Analysts,Core,1
709,21164,Contact customers to collect payments on delinquent accounts.,Credit Analysts,Supplemental,0
710,1252,"Evaluate customer records and recommend payment plans, based on earnings, savings data, payment history, and purchase activity.",Credit Analysts,Supplemental,1
711,1256,Review individual or commercial customer files to identify and select delinquent accounts for collection.,Credit Analysts,Supplemental,1
712,1253,Confer with credit association and other business representatives to exchange credit information.,Credit Analysts,Supplemental,1
713,21579,"Advise clients on aspects of capitalization, such as amounts, sources, or timing.",Financial and Investment Analysts,,1
714,21580,Analyze financial or operational performance of companies facing financial difficulties to identify or recommend remedies.,Financial and Investment Analysts,,1
715,21581,Assess companies as investments for clients by examining company facilities.,Financial and Investment Analysts,,0
716,21582,"Collaborate on projects with other professionals, such as lawyers, accountants, or public relations experts.",Financial and Investment Analysts,,0
717,21583,Collaborate with investment bankers to attract new corporate clients.,Financial and Investment Analysts,,0
718,21584,Conduct financial analyses related to investments in green construction or green retrofitting projects.,Financial and Investment Analysts,,1
719,21585,"Confer with clients to restructure debt, refinance debt, or raise new debt.",Financial and Investment Analysts,,0
720,21586,Create client presentations of plan details.,Financial and Investment Analysts,,1
721,21587,Determine the prices at which securities should be syndicated and offered to the public.,Financial and Investment Analysts,,1
722,21589,"Draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",Financial and Investment Analysts,,1
723,21590,Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,Financial and Investment Analysts,,1
724,21591,Evaluate and compare the relative quality of various securities in a given industry.,Financial and Investment Analysts,,1
725,21592,Evaluate capital needs of clients and assess market conditions to inform structuring of financial packages.,Financial and Investment Analysts,,1
726,21593,"Inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",Financial and Investment Analysts,,1
727,21594,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Financial and Investment Analysts,,1
728,21595,"Monitor developments in the fields of industrial technology, business, finance, and economic theory.",Financial and Investment Analysts,,1
729,21596,"Monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",Financial and Investment Analysts,,1
730,21597,Perform securities valuation or pricing.,Financial and Investment Analysts,,1
731,21598,Prepare all materials for transactions or execution of deals.,Financial and Investment Analysts,,1
732,21599,"Prepare plans of action for investment, using financial analyses.",Financial and Investment Analysts,,1
733,21600,"Present oral or written reports on general economic trends, individual corporations, and entire industries.",Financial and Investment Analysts,,1
734,21601,Purchase investments for companies in accordance with company policy.,Financial and Investment Analysts,,0
735,21602,"Recommend investments and investment timing to companies, investment firm staff, or the public.",Financial and Investment Analysts,,1
736,21603,"Specialize in green financial instruments, such as socially responsible mutual funds or exchange-traded funds (ETF) that are comprised of green companies.",Financial and Investment Analysts,,1
737,12907,"Interview clients to determine their current income, expenses, insurance coverage, tax status, financial objectives, risk tolerance, or other information needed to develop a financial plan.",Personal Financial Advisors,Core,0
738,20182,"Recommend to clients strategies in cash management, insurance coverage, investment planning, or other areas to help them achieve their financial goals.",Personal Financial Advisors,Core,1
739,20184,"Manage client portfolios, keeping client plans up-to-date.",Personal Financial Advisors,Core,0
740,12909,"Implement financial planning recommendations, or refer clients to someone who can assist them with plan implementation.",Personal Financial Advisors,Core,1
741,12904,Analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,Personal Financial Advisors,Core,1
742,12905,Answer clients' questions about the purposes and details of financial plans and strategies.,Personal Financial Advisors,Core,1
743,20183,"Review clients' accounts and plans regularly to determine whether life changes, economic changes, environmental concerns, or financial performance indicate a need for plan reassessment.",Personal Financial Advisors,Core,1
744,12915,Contact clients periodically to determine any changes in their financial status.,Personal Financial Advisors,Core,0
745,20187,Investigate available investment opportunities to determine compatibility with client financial plans.,Personal Financial Advisors,Core,1
746,20186,Explain to clients the personal financial advisor's responsibilities and the types of services to be provided.,Personal Financial Advisors,Core,1
747,20189,"Recommend financial products, such as stocks, bonds, mutual funds, or insurance.",Personal Financial Advisors,Core,1
748,12913,"Prepare or interpret for clients information, such as investment performance reports, financial document summaries, or income projections.",Personal Financial Advisors,Core,1
749,20188,Monitor financial market trends to ensure that client plans are responsive.,Personal Financial Advisors,Core,1
750,12914,"Guide clients in the gathering of information, such as bank account records, income tax returns, life and disability insurance records, pension plans, or wills.",Personal Financial Advisors,Core,1
751,20185,Recruit and maintain client bases.,Personal Financial Advisors,Core,0
752,12917,Devise debt liquidation plans that include payoff priorities and timelines.,Personal Financial Advisors,Core,1
753,12918,"Open accounts for clients, and disburse funds from accounts to creditors as agent for clients.",Personal Financial Advisors,Supplemental,0
754,19571,"Recommend environmentally responsible investments, such as cleantech, alternative energy, or conservation technologies, companies, or funds.",Personal Financial Advisors,Supplemental,1
755,19570,"Inform clients about tax benefits, government rebates, or other financial benefits of alternative-fuel vehicle purchases or energy-efficient home construction, improvements, or remodeling.",Personal Financial Advisors,Supplemental,1
756,12919,"Conduct seminars or workshops on financial planning topics, such as retirement planning, estate planning, or the evaluation of severance packages.",Personal Financial Advisors,Supplemental,0
757,21045,"Examine documents to determine degree of risk from factors such as applicant health, financial standing and value, and condition of property.",Insurance Underwriters,Core,1
758,1261,Decline excessive risks.,Insurance Underwriters,Core,1
759,1262,"Write to field representatives, medical personnel, or others to obtain further information, quote rates, or explain company underwriting policies.",Insurance Underwriters,Core,1
760,1263,Evaluate possibility of losses due to catastrophe or excessive insurance.,Insurance Underwriters,Core,1
761,1265,Review company records to determine amount of insurance in force on single risk or group of closely related risks.,Insurance Underwriters,Core,1
762,1264,"Decrease value of policy when risk is substandard and specify applicable endorsements or apply rating to ensure safe, profitable distribution of risks, using reference materials.",Insurance Underwriters,Core,1
763,1266,Authorize reinsurance of policy when risk is high.,Insurance Underwriters,Core,0
764,21605,"Analyze areas of potential risk to the assets, earning capacity, or success of organizations.",Financial Risk Specialists,,1
765,21606,Analyze new legislation to determine impact on risk exposure.,Financial Risk Specialists,,1
766,21607,"Conduct statistical analyses to quantify risk, using statistical analysis software or econometric models.",Financial Risk Specialists,,1
767,21608,Confer with traders to identify and communicate risks associated with specific trading strategies or positions.,Financial Risk Specialists,,0
768,21609,Consult financial literature to ensure use of the latest models or statistical techniques.,Financial Risk Specialists,,1
769,21610,Contribute to development of risk management systems.,Financial Risk Specialists,,1
770,21611,Determine potential environmental impacts of new products or processes on long-term growth and profitability.,Financial Risk Specialists,,1
771,21612,Develop contingency plans to deal with emergencies.,Financial Risk Specialists,,1
